half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,0,1,0,1,2,65,-0.0189194,0.0149566,-0.0600483,0,0,0
0,1,2,0,0,5,66,0.0259445,0.00840963,-0.0258775,0,0,-9.96321e-17
0,1,2,0,0,6,67,0.023,0.0076518,-0.0376585,0,0,-9.96025e-17
0,1,2,3,1,0,68,0,0,0,0,0,0
0,1,2,3,1,1,69,0.0425189,0.00652243,-0.0609355,0,0,-9.9985e-17
0,1,2,3,2,17,70,0.0484686,0.00396405,-0.0770604,0,0,-8.10775e-17
0,1,2,3,2,16,71,0.045335,0.00384443,-0.0738279,0,0,-8.36856e-17
0,1,3,3,2,17,72,-0.0188696,0.00324582,-0.0180925,0,0,0
0,1,3,3,2,16,73,-0.0211378,0.00360836,-0.0298017,0,0,0
0,1,3,3,1,0,74,-0.0177572,0.00530234,-0.019654,0,0,0
0,1,3,3,1,1,75,-0.0215114,0.00390079,-0.0411771,0,0,0
0,1,3,0,0,5,76,-0.0167802,-0.00047051,-0.0657526,0,0,0
0,1,3,0,0,6,77,-0.017752,-0.000664161,-0.068367,0,0,0
0,1,2,0,1,0,78,0.0291634,0.0089463,-0.0219942,0,0,-9.90872e-17
0,1,2,0,1,1,79,0.0276668,0.00906763,-0.0288939,0,0,-1.0018e-16
0,1,2,0,1,2,80,0.0262236,0.00903799,-0.0266028,0,0,-9.22999e-17
0,1,2,0,2,17,81,0.0358686,0.0117159,-0.023732,0,0,-9.68645e-17
0,1,2,0,2,16,82,0.0328467,0.0124734,-0.0217693,0,0,-9.96916e-17
0,1,2,0,2,15,83,0.0292564,0.01126,-0.0236554,0,0,-9.97827e-17
0,1,2,1,0,5,84,0.034649,0.0164542,-0.0313571,0,0,-9.78637e-17
0,1,2,1,0,6,85,0.0333031,0.0179898,-0.0200094,0,0,-1.01072e-16
0,1,2,1,0,7,86,0.0317076,0.0174232,-0.0198591,0,0,-1.01364e-16
0,1,2,1,1,0,87,0.0378891,0.0150761,-0.0193848,0,0,-1.01196e-16
0,1,2,1,1,1,88,0.0358996,0.0151135,-0.0247415,0,0,-1.00778e-16
0,1,2,1,1,2,89,0.033228,0.0131294,-0.0339362,0,0,-1.01055e-16
0,1,2,1,2,17,90,0.0335371,0.0131173,-0.0270764,0,0,-9.90607e-17
0,1,2,1,2,16,91,0.0327159,0.0100802,-0.0515954,0,0,-1.00557e-16
0,1,2,1,2,15,92,0.031316,0.00765432,-0.0590821,0,0,-9.84401e-17
0,1,2,2,0,5,93,0.0334305,0.0132219,-0.0276428,0,0,-1.0093e-16
0,1,2,2,0,6,94,0.0323128,0.0129871,-0.0284579,0,0,-1.01944e-16
0,1,2,2,0,7,95,0.0310903,0.0118233,-0.0305276,0,0,-1.00315e-16
0,1,2,2,1,0,96,0.0412459,0.00992944,-0.0682177,0,0,-9.57466e-17
0,1,2,2,1,1,97,0.0376044,0.0124275,-0.0321225,0,0,-1.03287e-16
0,1,2,2,1,2,98,0.0357874,0.0116943,-0.0315923,0,0,-1.01137e-16
0,1,2,2,2,17,99,0.0413876,0.00673061,-0.0651695,0,0,-9.98865e-17
0,1,2,2,2,16,100,0.0386668,0.00788826,-0.0439846,0,0,-1.00816e-16
0,1,2,2,2,15,101,0.0365894,0.00838372,-0.0394552,0,0,-9.92825e-17
0,1,2,3,0,5,102,0,0,0,0,0,0
0,1,2,3,0,6,103,0,0,0,0,0,0
0,1,2,3,0,7,104,0,0,0,0,0,0
0,1,3,3,0,5,105,-0.0173552,0.00211441,-0.0262466,0,0,0
0,1,3,3,0,6,106,-0.0195964,0.00132407,-0.0445895,0,0,0
0,1,3,3,0,7,107,-0.019583,0.00246501,-0.0344375,0,0,0
0,1,3,2,2,17,108,-0.00984753,0.00141753,-0.0360763,0,0,0
0,1,3,2,2,16,109,-0.0123408,0.00255239,-0.0345832,0,0,0
0,1,3,2,2,15,110,-0.0180199,-5.2609e-05,-0.0469726,0,0,0
0,1,3,2,1,0,111,-0.0119182,0.00309004,-0.0384785,0,0,0
0,1,3,2,1,1,112,-0.012748,0.00462095,-0.0200374,0,0,0
0,1,3,2,1,2,113,-0.0164042,0.0047718,-0.0201911,0,0,0
0,1,3,2,0,5,114,-0.0180119,0.00502099,-0.0209577,0,0,0
0,1,3,2,0,6,115,-0.0196978,0.00407074,-0.0324618,0,0,0
0,1,3,2,0,7,116,-0.0206401,0.00341506,-0.0295911,0,0,0
0,1,3,1,2,17,117,-0.0217324,0.00728826,-0.0302696,0,0,0
0,1,3,1,2,16,118,-0.0226041,0.00443158,-0.0536984,0,0,0
0,1,3,1,2,15,119,-0.0231093,0.00264015,-0.0539307,0,0,0
0,1,3,1,1,0,120,-0.0153531,0.00429158,-0.0410983,0,0,0
0,1,3,1,1,1,121,-0.0189991,0.0047028,-0.0411,0,0,0
0,1,3,1,1,2,122,-0.021704,0.00371632,-0.0427139,0,0,0
0,1,3,1,0,5,123,-0.0128495,-0.000293248,-0.0621503,0,0,0
0,1,3,1,0,6,124,-0.0162626,0.00037312,-0.0541126,0,0,0
0,1,3,1,0,7,125,-0.0200239,0.00391287,-0.030834,0,0,0
0,1,3,0,2,17,126,-0.0157818,-0.00099352,-0.0618929,0,0,0
0,1,3,0,2,16,127,-0.0184671,0.000100936,-0.0507034,0,0,0
0,1,3,0,2,15,128,-0.0193275,0.000617062,-0.0516514,0,0,0
0,1,3,0,1,0,129,-0.0135387,-0.00210477,-0.06187,0,0,0
0,1,3,0,1,1,130,-0.016475,-0.0013371,-0.0595293,0,0,0
0,1,3,0,1,2,131,-0.0196882,0.000944893,-0.0478959,0,0,0
0,2,4,0,0,5,132,-0.0020024,0.00853604,0.116159,0,0,-9.89811e-17
0,2,4,0,0,6,133,0.000424734,0.00964675,0.13112,0,0,-9.52954e-17
0,2,4,3,3,22,134,0.00699169,0.0131094,0.0674663,0,0,-9.37627e-17
0,2,4,3,3,21,135,0.00752532,0.0139948,0.0904923,0,0,-1.00842e-16
0,2,5,3,3,22,136,-0.0400029,0.00377722,0.122799,0,0,0
0,2,5,3,3,21,137,-0.0437265,0.00335763,0.111471,0,0,0
0,2,5,0,0,5,138,-0.0329537,-0.00340428,0.0916794,0,0,0
0,2,5,0,0,6,139,-0.0339089,-0.0038966,0.0786086,0,0,0
0,2,4,0,1,0,140,0.011265,0.0166106,0.106721,0,0,-9.96562e-17
0,2,4,0,1,1,141,0.00952278,0.0170948,0.114477,0,0,-1.01218e-16
0,2,4,0,1,2,142,0.005503,0.0161063,0.107112,0,0,-1.04995e-16
0,2,4,0,2,17,143,0.0034069,0.0148157,0.109484,0,0,-9.99202e-17
0,2,4,0,2,16,144,0.00361745,0.015302,0.12528,0,0,-1.00938e-16
0,2,4,0,2,15,145,0.00144783,0.0130196,0.120616,0,0,-1.05706e-16
0,2,4,1,2,17,146,0.000451264,0.0156664,0.119147,0,0,-9.97235e-17
0,2,4,1,2,16,147,0.00180602,0.0149058,0.117134,0,0,-1.01504e-16
0,2,4,1,2,15,148,0.00250091,0.0150267,0.129719,0,0,-1.03032e-16
0,2,4,2,0,5,149,0.00466915,0.0152193,0.116434,0,0,-9.46202e-17
0,2,4,2,0,6,150,0.0053926,0.0153744,0.120752,0,0,-1.00344e-16
0,2,4,2,0,7,151,0.00444927,0.00831204,0.0889712,0,0,-9.96774e-17
0,2,4,2,1,0,152,-0.00868345,0.016055,0.110789,0,0,-9.60068e-17
0,2,4,2,1,1,153,-0.00542048,0.015959,0.117205,0,0,-1.02577e-16
0,2,4,2,1,2,154,-0.00136453,0.0121608,0.106419,0,0,-1.01231e-16
0,2,4,3,1,0,155,0.0130264,0.0189566,0.0698942,0,0,-9.61716e-17
0,2,4,3,1,1,156,0.00998081,0.0205362,0.103832,0,0,-1.01069e-16
0,2,4,3,1,2,157,0.00902693,0.0197943,0.103726,0,0,-9.77795e-17
0,2,4,3,2,17,158,0.00560632,0.0129935,0.0675108,0,0,-9.59551e-17
0,2,4,3,2,16,159,0.00507444,0.0141663,0.0920236,0,0,-1.01489e-16
0,2,4,3,2,15,160,0.00513355,0.0151159,0.106812,0,0,-1.13525e-16
0,2,5,3,2,17,161,-0.046795,0.00413577,0.11947,0,0,0
0,2,5,3,2,16,162,-0.0488709,0.00359425,0.10635,0,0,0
0,2,5,3,2,15,163,-0.0489265,0.00348304,0.111189,0,0,0
0,2,5,3,1,0,164,-0.0424659,0.000232292,0.109784,0,0,0
0,2,5,3,1,1,165,-0.0442562,0.00152788,0.115261,0,0,0
0,2,5,3,1,2,166,-0.0476324,0.000936706,0.115869,0,0,0
0,2,5,2,1,0,167,-0.0463932,0.00583131,0.117736,0,0,0
0,2,5,2,1,1,168,-0.048567,0.00364666,0.104457,0,0,0
0,2,5,2,1,2,169,-0.0504252,-0.00439232,0.0496038,0,0,0
0,2,5,2,0,5,170,-0.0491733,0.00322479,0.114112,0,0,0
0,2,5,2,0,6,171,-0.0499349,0.00307057,0.100522,0,0,0
0,2,5,2,0,7,172,-0.0500396,-0.0018565,0.0881534,0,0,0
0,2,5,1,2,17,173,-0.0468623,-0.00134085,0.106637,0,0,0
0,2,5,1,2,16,174,-0.048847,0.000648551,0.120546,0,0,0
0,2,5,1,2,15,175,-0.0483432,-0.00329049,0.0935641,0,0,0
0,2,5,0,2,17,176,-0.039913,-0.0124543,0.0792343,0,0,0
0,2,5,0,2,16,177,-0.0403604,-0.012249,0.0678289,0,0,0
0,2,5,0,2,15,178,-0.0466352,-0.00676451,0.122899,0,0,0
0,2,5,0,1,0,179,-0.0504752,-0.00963549,0.0818431,0,0,0
0,2,5,0,1,1,180,-0.0495885,-0.00788584,0.0984662,0,0,0
0,2,5,0,1,2,181,-0.0472038,-0.00891154,0.0988599,0,0,0
0,2,4,1,0,5,182,0.00538604,0.0225053,0.116912,0,0,-9.70398e-17
0,2,4,1,0,6,183,0.00551269,0.0219775,0.121905,0,0,-1.00284e-16
0,2,4,1,0,7,184,0.0045157,0.0211405,0.12296,0,0,-1.00518e-16
0,2,4,1,0,24,185,0.00587034,0.0237973,0.15301,0,0,-1.04724e-16
0,2,4,1,1,0,186,-0.000967874,0.0194405,0.102692,0,0,-1.02077e-16
0,2,4,1,1,1,187,0.00182099,0.0203913,0.128306,0,0,-1.02963e-16
0,2,4,1,1,2,188,0.00440611,0.0232226,0.155118,0,0,-1.02601e-16
0,2,4,1,1,3,189,0.00355207,0.0183281,0.129439,0,0,-1.14767e-16
0,2,4,2,2,17,190,0.00196879,0.0154031,0.0642827,0,0,-9.29284e-17
0,2,4,2,2,16,191,0.000874076,0.0165892,0.112247,0,0,-1.02653e-16
0,2,4,2,2,15,192,0.00121725,0.0185118,0.13021,0,0,-1.01029e-16
0,2,4,2,2,14,193,0.00185549,0.0170496,0.130423,0,0,-1.16001e-16
0,2,4,3,0,5,194,0.00185865,0.0155233,0.0856511,0,0,-9.87379e-17
0,2,4,3,0,6,195,0.00129641,0.0163538,0.104822,0,0,-1.01671e-16
0,2,4,3,0,7,196,-2.7482e-05,0.0181851,0.128834,0,0,-1.02103e-16
0,2,4,3,0,24,197,0.0014352,0.0176547,0.132005,0,0,-1.19206e-16
0,2,5,3,0,5,198,-0.0496898,0.00337106,0.108717,0,0,0
0,2,5,3,0,6,199,-0.0504267,0.00207926,0.111303,0,0,0
0,2,5,3,0,7,200,-0.0498779,0.0035379,0.122403,0,0,0
0,2,5,3,0,24,201,-0.0491317,0.0032743,0.121348,0,0,0
0,2,5,2,2,17,202,-0.0467291,0.000546334,0.0963984,0,0,0
0,2,5,2,2,16,203,-0.046007,0.00106107,0.113105,0,0,0
0,2,5,2,2,15,204,-0.0469111,0.00123731,0.110822,0,0,0
0,2,5,2,2,14,205,-0.0477917,0.00125481,0.118631,0,0,0
0,2,5,1,1,0,206,-0.0399135,-0.00407977,0.0838683,0,0,0
0,2,5,1,1,1,207,-0.0427055,-0.00303887,0.110418,0,0,0
0,2,5,1,1,2,208,-0.0444953,-0.00175635,0.121897,0,0,0
0,2,5,1,1,3,209,-0.0463535,-0.00182115,0.121289,0,0,0
0,2,5,1,0,5,210,-0.0455087,-0.00214667,0.0702479,0,0,0
0,2,5,1,0,6,211,-0.0473241,-0.000185632,0.101979,0,0,0
0,2,5,1,0,7,212,-0.0482119,0.00123786,0.108354,0,0,0
0,2,5,1,0,24,213,-0.048045,0.000242532,0.101886,0,0,0
0,3,6,0,0,5,214,0.0304764,0.0615749,-0.0308378,0,0,-9.67689e-17
0,3,6,0,0,6,215,0.0304638,0.0617363,-0.0428915,0,0,-9.99154e-17
0,3,6,0,0,7,216,0.029692,0.0612104,-0.04124,0,0,-9.95555e-17
0,3,6,0,1,0,217,0.0294383,0.06111,-0.0400902,0,0,-9.66571e-17
0,3,6,0,1,1,218,0.0303242,0.0623055,-0.0402848,0,0,-1.00835e-16
0,3,6,0,1,2,219,0.0278885,0.0615012,-0.0419075,0,0,-9.98997e-17
0,3,6,3,1,0,220,0.0436901,0.0544038,-0.0576376,0,0,-9.17875e-17
0,3,6,3,1,1,221,0.0430876,0.0557153,-0.0486551,0,0,-9.90721e-17
0,3,6,3,1,2,222,0.0429426,0.0552975,-0.0533331,0,0,-9.98173e-17
0,3,6,3,2,17,223,0.0408311,0.0622003,-0.0692803,0,0,-9.11902e-17
0,3,6,3,2,16,224,0.036446,0.0639821,-0.0426628,0,0,-9.6139e-17
0,3,6,3,2,15,225,0.0389099,0.0630606,-0.0555133,0,0,-9.93174e-17
0,3,6,3,3,22,226,0.039422,0.0606125,-0.0669387,0,0,-7.71512e-17
0,3,6,3,3,21,227,0.036337,0.0614687,-0.0474989,0,0,-8.97235e-17
0,3,6,3,3,20,228,0.0295221,0.0652146,-0.00541533,0,0,-1.24148e-16
0,3,7,3,3,22,229,-0.0257067,0.0561516,-0.0112783,0,0,0
0,3,7,3,3,21,230,-0.0261784,0.0555361,-0.0371743,0,0,0
0,3,7,3,3,20,231,-0.025547,0.0533972,-0.0589068,0,0,0
0,3,7,3,2,17,232,-0.015722,0.0485454,-0.00866975,0,0,0
0,3,7,3,2,16,233,-0.0171421,0.0476606,-0.0296659,0,0,0
0,3,7,3,2,15,234,-0.013949,0.0471456,-0.0385429,0,0,0
0,3,7,3,1,0,235,-0.0249101,0.0544902,-0.0226715,0,0,0
0,3,7,3,1,1,236,-0.0245202,0.0537062,-0.0428327,0,0,0
0,3,7,3,1,2,237,-0.0194692,0.0535802,-0.0470746,0,0,0
0,3,7,0,1,0,238,-0.0150851,0.0476465,-0.0516659,0,0,0
0,3,7,0,1,1,239,-0.0116924,0.0478954,-0.0643881,0,0,0
0,3,7,0,1,2,240,-0.0113213,0.0493428,-0.0551113,0,0,0
0,3,7,0,0,5,241,-0.0105965,0.0485959,-0.0668245,0,0,0
0,3,7,0,0,6,242,-0.0126464,0.050371,-0.0511286,0,0,0
0,3,7,0,0,7,243,-0.0115183,0.0513492,-0.0461652,0,0,0
