half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz,dxErr,dyErr,dzErr,dRxErr,dRyErr,dRzErr,dxPull,dyPull,dzPull,dRxPull,dRyPull,dRzPull
0,0,0,2,0,7,29,5.99952e-05,-0.000241523,-0.00095419,0,0,-2.11847e-16,0.000136574,0.000178305,0.000623141,0,0,1.41829e-05,0.00011999,-0.000483046,-0.00190838,0,0,-2.11847e-14
0,0,0,2,1,0,30,3.07401e-05,-8.04449e-05,-0.000172344,0,0,-1.78926e-16,0.000135165,0.00013597,0.000233607,0,0,3.51598e-06,6.14801e-05,-0.00016089,-0.000344688,0,0,-1.78926e-14
0,0,0,2,1,1,31,2.57401e-05,-0.000116117,-0.000421203,0,0,-1.93947e-16,0.000135125,0.000137353,0.000252983,0,0,4.9851e-06,5.14803e-05,-0.000232235,-0.000842407,0,0,-1.93947e-14
0,0,0,2,1,2,32,2.06336e-05,-0.000130491,-0.00039212,0,0,-1.82299e-16,0.00013755,0.000149833,0.000425753,0,0,9.41577e-06,4.12672e-05,-0.000260981,-0.000784241,0,0,-1.82299e-14
0,0,0,2,2,17,33,8.46185e-06,-8.61535e-05,-0.000271516,0,0,-1.78677e-16,0.000137248,0.000136494,0.000293416,0,0,5.21761e-06,1.69237e-05,-0.000172307,-0.000543033,0,0,-1.78677e-14
0,0,0,2,2,16,34,3.38825e-05,-0.000137245,-0.000624905,0,0,-1.90111e-16,0.000137496,0.000138743,0.000306447,0,0,6.43859e-06,6.77651e-05,-0.00027449,-0.00124981,0,0,-1.90111e-14
0,0,0,2,2,15,35,7.16605e-05,-0.000184359,-0.000839494,0,0,-1.96753e-16,0.000144257,0.000155363,0.000514113,0,0,1.15569e-05,0.000143321,-0.000368717,-0.00167899,0,0,-1.96753e-14
0,0,0,3,0,5,36,2.29648e-05,-8.81656e-05,-0.00062837,0,0,-1.73762e-16,0.000145055,0.000137883,0.000418768,0,0,7.69412e-06,4.59296e-05,-0.000176331,-0.00125674,0,0,-1.73762e-14
0,0,0,3,0,6,37,-4.12309e-05,-9.35856e-05,-0.000162353,0,0,-1.7992e-16,0.000146024,0.000142113,0.000433254,0,0,8.8997e-06,-8.24619e-05,-0.000187171,-0.000324706,0,0,-1.7992e-14
0,0,0,3,0,7,38,8.25234e-05,-0.000211562,-0.00107074,0,0,-3.03433e-16,0.00017437,0.000184121,0.000890399,0,0,2.97215e-05,0.000165047,-0.000423123,-0.00214148,0,0,-3.03434e-14
0,0,1,3,0,5,39,5.87606e-05,-0.000126192,-0.000598205,0,0,0,0.000132897,0.000129219,0.000328894,0,0,6.66501e-06,0.000117521,-0.000252383,-0.00119641,0,0,0
0,0,1,3,0,6,40,4.26544e-05,-0.000158898,-0.000742438,0,0,0,0.000134802,0.00013277,0.000368624,0,0,8.2673e-06,8.53087e-05,-0.000317795,-0.00148488,0,0,0
0,0,1,3,0,7,41,0.000115327,-7.77014e-05,-0.000100328,0,0,0,0.000155643,0.000166282,0.00075502,0,0,1.48969e-05,0.000230654,-0.000155403,-0.000200656,0,0,0
0,0,1,2,2,17,42,-1.1875e-06,-0.000173331,-0.00136552,0,0,0,0.000128455,0.00012838,0.000250191,0,0,4.70754e-06,-2.375e-06,-0.000346661,-0.00273105,0,0,0
0,0,1,2,2,16,43,4.8964e-05,-0.000173134,-0.00073293,0,0,0,0.000129254,0.000130566,0.000290137,0,0,6.03368e-06,9.7928e-05,-0.000346268,-0.00146586,0,0,0
0,0,1,2,2,15,44,-1.0923e-05,-0.000278004,-0.00117403,0,0,0,0.000134468,0.000145239,0.000472191,0,0,1.06884e-05,-2.18461e-05,-0.000556007,-0.00234806,0,0,0
0,0,1,2,1,0,45,1.41305e-05,-0.000142585,-0.00111108,0,0,0,0.000127448,0.000128266,0.000215969,0,0,4.05852e-06,2.82611e-05,-0.000285171,-0.00222217,0,0,0
0,0,1,2,1,1,46,1.85773e-05,-0.000190743,-0.00116081,0,0,0,0.000127334,0.000129557,0.000242287,0,0,4.80422e-06,3.71547e-05,-0.000381487,-0.00232163,0,0,0
0,0,1,2,1,2,47,1.3291e-05,-0.000263152,-0.0011005,0,0,0,0.000128719,0.000139591,0.000380819,0,0,8.58677e-06,2.6582e-05,-0.000526303,-0.00220101,0,0,0
0,0,1,2,0,5,48,3.29924e-05,-0.000160274,-0.000878436,0,0,0,0.000126586,0.000128309,0.000191232,0,0,3.00601e-06,6.59848e-05,-0.000320547,-0.00175687,0,0,0
0,0,1,2,0,6,49,2.56968e-05,-0.000174429,-0.000753466,0,0,0,0.000126731,0.000132156,0.000269486,0,0,5.70561e-06,5.13935e-05,-0.000348858,-0.00150693,0,0,0
0,0,1,2,0,7,50,2.53644e-05,-0.000133881,-0.000442688,0,0,0,0.000128005,0.000160296,0.000527969,0,0,1.142e-05,5.07287e-05,-0.000267763,-0.000885377,0,0,0
0,0,1,1,2,17,51,-1.33121e-06,-0.000217392,-0.00102477,0,0,0,0.00012651,0.000128308,0.000188843,0,0,3.0575e-06,-2.66241e-06,-0.000434784,-0.00204954,0,0,0
0,0,1,1,2,16,52,3.14174e-05,-0.000160271,-0.000577798,0,0,0,0.000126515,0.000132182,0.000268116,0,0,5.81205e-06,6.28348e-05,-0.000320541,-0.0011556,0,0,0
0,0,1,1,2,15,53,2.28254e-05,-0.000110465,-0.000233355,0,0,0,0.000127327,0.000159175,0.000509468,0,0,1.1759e-05,4.56509e-05,-0.00022093,-0.000466711,0,0,0
0,0,1,1,1,0,54,2.9211e-05,-0.000114295,-0.000511153,0,0,0,0.000126742,0.000128314,0.000193947,0,0,3.28433e-06,5.8422e-05,-0.00022859,-0.00102231,0,0,0
0,0,1,1,1,1,55,3.15257e-05,-0.000154107,-0.000645102,0,0,0,0.000127177,0.000132871,0.000291227,0,0,6.51904e-06,6.30515e-05,-0.000308213,-0.0012902,0,0,0
0,0,1,1,1,2,56,4.25736e-05,-0.000193046,-0.000766628,0,0,0,0.000129347,0.000162115,0.000554293,0,0,1.2494e-05,8.51473e-05,-0.000386093,-0.00153326,0,0,0
0,0,1,1,0,5,57,2.39876e-05,-9.64238e-05,-0.000352995,0,0,0,0.000127776,0.000128304,0.000234623,0,0,4.14057e-06,4.79752e-05,-0.000192848,-0.000705991,0,0,0
0,0,1,1,0,6,58,1.58737e-05,-0.000120834,-0.000479979,0,0,0,0.000127935,0.000129852,0.000255717,0,0,5.45453e-06,3.17474e-05,-0.000241669,-0.000959958,0,0,0
0,0,1,1,0,7,59,4.14553e-06,-0.000122058,-0.000328264,0,0,0,0.000130721,0.000141257,0.000407476,0,0,9.5909e-06,8.29105e-06,-0.000244116,-0.000656529,0,0,0
0,0,1,0,2,17,60,-2.59443e-05,-8.77753e-05,-0.00020567,0,0,0,0.000130735,0.000128988,0.000303942,0,0,5.75322e-06,-5.18886e-05,-0.000175551,-0.00041134,0,0,0
0,0,1,0,2,16,61,-1.77968e-06,-0.000124348,-0.000481303,0,0,0,0.000130739,0.000131205,0.000309571,0,0,6.54287e-06,-3.55936e-06,-0.000248696,-0.000962606,0,0,0
0,0,1,0,2,15,62,1.86309e-05,-0.000150451,-0.000557193,0,0,0,0.00013829,0.000147381,0.000506214,0,0,1.14693e-05,3.72619e-05,-0.000300903,-0.00111439,0,0,0
0,0,1,0,1,0,63,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,64,-2.80463e-05,-0.000123527,-0.000401516,0,0,0,0.000141283,0.000134946,0.00044244,0,0,9.49287e-06,-5.60926e-05,-0.000247054,-0.000803032,0,0,0
0,0,1,0,1,2,65,-1.20619e-05,-0.000143957,-0.000435742,0,0,0,0.000207038,0.000213841,0.00129414,0,0,4.85875e-05,-2.41238e-05,-0.000287913,-0.000871486,0,0,0
0,1,2,0,0,5,66,0.000156613,-0.00018078,-0.000624693,0,0,-1.78531e-16,0.000139765,0.000121569,0.000471851,0,0,9.42482e-06,0.000313226,-0.000361559,-0.00124939,0,0,-1.78531e-14
0,1,2,0,0,6,67,8.44336e-05,-0.000164739,-0.000557706,0,0,-1.81918e-16,0.000140045,0.000126721,0.000474096,0,0,1.07196e-05,0.000168867,-0.000329478,-0.00111541,0,0,-1.81919e-14
0,1,2,3,1,0,68,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,2,3,1,1,69,-5.15992e-05,-0.00014696,-0.000505452,0,0,-1.80116e-16,0.000136792,0.000126574,0.000459073,0,0,9.84541e-06,-0.000103198,-0.000293921,-0.0010109,0,0,-1.80116e-14
0,1,2,3,2,17,70,-5.67325e-05,-0.000216677,-0.00112534,0,0,-1.36957e-16,0.000244361,0.000137958,0.00130282,0,0,2.95503e-05,-0.000113465,-0.000433355,-0.00225068,0,0,-1.36957e-14
0,1,2,3,2,16,71,-2.12663e-05,-0.000166885,-0.000676736,0,0,-1.4535e-16,0.000184308,0.000141767,0.000799,0,0,2.83709e-05,-4.25326e-05,-0.00033377,-0.00135347,0,0,-1.45351e-14
0,1,3,3,2,17,72,0.000223974,-0.00017642,-0.000360502,0,0,0,0.00015698,0.000117263,0.00064584,0,0,1.45609e-05,0.000447947,-0.000352841,-0.000721006,0,0,0
0,1,3,3,2,16,73,9.47757e-05,-0.000174966,-0.000614911,0,0,0,0.000153166,0.000125809,0.000610431,0,0,1.46562e-05,0.000189551,-0.000349931,-0.00122982,0,0,0
0,1,3,3,1,0,74,0.000102573,-0.000170515,-0.000584749,0,0,0,0.000123264,0.000113822,0.000369363,0,0,7.8621e-06,0.000205147,-0.000341029,-0.0011695,0,0,0
0,1,3,3,1,1,75,5.79299e-05,-0.00020258,-0.000771617,0,0,0,0.000124468,0.000117521,0.000382759,0,0,8.68397e-06,0.00011586,-0.00040516,-0.00154323,0,0,0
0,1,3,0,0,5,76,-0.00013188,-0.000212516,-0.000524081,0,0,0,0.000151664,0.000117664,0.000632489,0,0,1.22509e-05,-0.00026376,-0.000425032,-0.00104816,0,0,0
0,1,3,0,0,6,77,-9.64521e-05,-0.000158047,-0.000438469,0,0,0,0.000135544,0.000121364,0.000486933,0,0,1.04117e-05,-0.000192904,-0.000316094,-0.000876939,0,0,0
0,1,2,0,1,0,78,5.14869e-05,-0.000167814,-0.000802313,0,0,-1.78735e-16,0.000125299,0.000119855,0.00033612,0,0,6.98115e-06,0.000102974,-0.000335629,-0.00160463,0,0,-1.78735e-14
0,1,2,0,1,1,79,4.99633e-05,-0.000171662,-0.000727371,0,0,-1.83154e-16,0.000127122,0.000123375,0.000364632,0,0,8.58449e-06,9.99265e-05,-0.000343325,-0.00145474,0,0,-1.83154e-14
0,1,2,0,1,2,80,2.24159e-05,-0.000179543,-0.000964197,0,0,-1.66678e-16,0.000160447,0.000167247,0.000871145,0,0,2.01338e-05,4.48318e-05,-0.000359086,-0.0019284,0,0,-1.66678e-14
0,1,2,0,2,17,81,8.70048e-05,-0.000158991,-0.000532526,0,0,-1.75467e-16,0.000119792,0.000118976,0.000257425,0,0,5.25066e-06,0.00017401,-0.000317982,-0.00106505,0,0,-1.75467e-14
0,1,2,0,2,16,82,5.21751e-05,-0.000157203,-0.000696707,0,0,-1.83247e-16,0.000120582,0.00012121,0.000284347,0,0,6.28698e-06,0.00010435,-0.000314406,-0.00139341,0,0,-1.83247e-14
0,1,2,0,2,15,83,3.79004e-05,-0.000151803,-0.000739788,0,0,-1.86147e-16,0.000126254,0.000134705,0.000448654,0,0,1.15336e-05,7.58008e-05,-0.000303606,-0.00147958,0,0,-1.86148e-14
0,1,2,1,0,5,84,6.32854e-05,-0.000174205,-0.000754945,0,0,-1.79351e-16,0.000117969,0.000118617,0.000204472,0,0,3.46466e-06,0.000126571,-0.000348409,-0.00150989,0,0,-1.79351e-14
0,1,2,1,0,6,85,3.95456e-05,-0.000173873,-0.000882131,0,0,-1.86659e-16,0.000118316,0.000120187,0.000242466,0,0,5.03027e-06,7.90912e-05,-0.000347745,-0.00176426,0,0,-1.86659e-14
0,1,2,1,0,7,86,5.32195e-06,-0.000197936,-0.0010609,0,0,-1.89634e-16,0.000119997,0.000129039,0.000355876,0,0,8.33318e-06,1.06439e-05,-0.000395872,-0.0021218,0,0,-1.89634e-14
0,1,2,1,1,0,87,3.57454e-05,-0.000183394,-0.000916064,0,0,-1.87034e-16,0.000117234,0.000118773,0.000188335,0,0,3.45423e-06,7.14907e-05,-0.000366789,-0.00183213,0,0,-1.87034e-14
0,1,2,1,1,1,88,1.91205e-05,-0.000163078,-0.000834445,0,0,-1.84027e-16,0.000117581,0.000122344,0.000258107,0,0,5.72121e-06,3.82409e-05,-0.000326156,-0.00166889,0,0,-1.84027e-14
0,1,2,1,1,2,89,1.60259e-05,-0.000117666,-0.000562484,0,0,-1.88996e-16,0.000118948,0.000143675,0.000461347,0,0,1.11983e-05,3.20517e-05,-0.000235332,-0.00112497,0,0,-1.88996e-14
0,1,2,1,2,17,90,1.29482e-05,-0.000216982,-0.00106623,0,0,-1.83041e-16,0.000117046,0.000118753,0.000179649,0,0,3.26042e-06,2.58965e-05,-0.000433963,-0.00213246,0,0,-1.83041e-14
0,1,2,1,2,16,91,1.80477e-05,-0.000171425,-0.000745136,0,0,-1.85835e-16,0.000117141,0.000122259,0.000250294,0,0,5.72839e-06,3.60954e-05,-0.000342851,-0.00149027,0,0,-1.85835e-14
0,1,2,1,2,15,92,1.59126e-05,-0.000157408,-0.000654919,0,0,-1.82792e-16,0.000117736,0.000142672,0.000436595,0,0,1.12955e-05,3.18252e-05,-0.000314815,-0.00130984,0,0,-1.82792e-14
0,1,2,2,0,5,93,8.45393e-06,-0.000140973,-0.000437958,0,0,-1.85682e-16,0.000117161,0.000118787,0.000184664,0,0,3.2461e-06,1.69079e-05,-0.000281946,-0.000875917,0,0,-1.85682e-14
0,1,2,2,0,6,94,1.36237e-05,-0.000152327,-0.000722924,0,0,-1.88547e-16,0.000117448,0.000122486,0.000257604,0,0,5.79339e-06,2.72474e-05,-0.000304653,-0.00144585,0,0,-1.88547e-14
0,1,2,2,0,7,95,2.47339e-05,-0.000181307,-0.000870802,0,0,-1.87199e-16,0.00011853,0.000143315,0.000449027,0,0,1.12288e-05,4.94677e-05,-0.000362614,-0.0017416,0,0,-1.87199e-14
0,1,2,2,1,0,96,1.14825e-05,-0.000129824,-0.000306787,0,0,-1.71999e-16,0.00011789,0.000118627,0.000213332,0,0,3.36669e-06,2.29651e-05,-0.000259648,-0.000613574,0,0,-1.71999e-14
0,1,2,2,1,1,97,5.3301e-06,-0.000133046,-0.000547873,0,0,-1.9054e-16,0.000117865,0.000119764,0.00022258,0,0,4.77355e-06,1.06602e-05,-0.000266091,-0.00109575,0,0,-1.9054e-14
0,1,2,2,1,2,98,2.65704e-05,-0.000170591,-0.000857667,0,0,-1.85376e-16,0.000120745,0.000134429,0.000424364,0,0,1.04874e-05,5.31408e-05,-0.000341182,-0.00171533,0,0,-1.85376e-14
0,1,2,2,2,17,99,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,2,2,2,16,100,-9.57025e-06,-0.000143862,-0.000552012,0,0,-1.88543e-16,0.00011968,0.000120759,0.000265535,0,0,5.8363e-06,-1.91405e-05,-0.000287724,-0.00110403,0,0,-1.88544e-14
